"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-10-08","1937","22","2844.9499999999998","3","197.99000000000001","1","2824.96","2","1425.02","2824.96","2","0","0","1045.98","0","0","2","0","0","T","20171008","","Unable to find POS in dim.location1937"
"2017-10-08","1937","26","3298.6100000000001","11","978.96000000000004","4","2903.6799999999998","4","1159.48","2903.6799999999998","4","1715.7","5","169.93000000000001","0","0","5","0","0","T","20171008","","Unable to find POS in dim.location1937"
"2017-10-08","1937","46","7816.0900000000001","9","1804.96","4","7644.1700000000001","4","3654.8000000000002","7644.1700000000001","4","0","0","5304.9699999999993","0","0","3","0","0","T","20171008","","Unable to find POS in dim.location1937"
"2017-10-08","1937","71","225.99000000000001","1","80.989999999999995","1","225.99000000000001","1","174","0","0","0","0","225.99000000000001","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location1937"
"2017-10-08","3792","22","959.97000000000003","3","0","0","929.98000000000002","2","530","929.98000000000002","2","0","0","959.97000000000003","0","0","3","0","0","T","20171008","","Unable to find POS in dim.location3792"
"2017-10-08","3792","26","-653.39999999999998","-1","0","0","-653.39999999999998","-1","-80","-653.39999999999998","-1","0","0","-84.599999999999994","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location3792"
"2017-10-08","3792","46","-3.9900000000000002","0","0","0","0","0","0","0","0","0","0","-3.9900000000000002","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location3792"
"2017-10-08","4973","22","727.98000000000002","2","199.99000000000001","1","699.99000000000001","1","300","699.99000000000001","1","0","0","27.989999999999998","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location4973"
"2017-10-08","4973","26","768.96000000000004","4","0","0","712.98000000000002","2","277","712.98000000000002","2","0","0","-867.00999999999999","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location4973"
"2017-10-08","4973","46","1349.9300000000001","6","129.99000000000001","1","1149.98","2","1170","1149.98","2","0","0","1149.98","0","0","2","0","0","T","20171008","","Unable to find POS in dim.location4973"
"2017-10-08","4973","82","609.99000000000001","1","0","0","0","0","610","0","0","0","0","0","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location4973"
"2017-10-08","5056","22","473.52999999999997","2","0","0","454.54000000000002","1","270","454.54000000000002","1","0","0","454.54000000000002","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location5056"
"2017-10-08","5056","26","999.98000000000002","3","0","0","950","2","1349.98","950","2","0","0","49.979999999999997","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location5056"
"2017-10-08","5056","82","1039.49","3","0","0","0","0","1960.5","0","0","0","0","0","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location5056"
"2017-10-08","9937","22","50","1","19.989999999999998","1","50","1","79.989999999999995","0","0","0","0","0","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location9937"
"2017-10-08","9937","26","1686.4400000000001","5","561.48000000000002","2","1618.1400000000001","3","672.5","1411.1500000000001","2","0","0","275.29000000000002","0","0","3","0","0","T","20171008","","Unable to find POS in dim.location9937"
"2017-10-08","9937","46","3314.9899999999998","2","499.99000000000001","1","3314.9899999999998","2","1964.99","3314.9899999999998","2","812.80999999999995","1","750","0","0","1","0","0","T","20171008","","Unable to find POS in dim.location9937"
"2017-10-08","9937","82","39.990000000000002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location9937"
"2017-10-09","1937","6","259.99000000000001","1","0","0","0","0","140","0","0","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location1937"
"2017-10-09","1937","20","24","0","0","0","0","0","-4","0","0","0","0","24","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location1937"
"2017-10-09","1937","26","2206.9400000000001","5","0","0","2121.9699999999998","3","1418","2121.9699999999998","3","0","0","2206.9400000000001","0","0","5","0","0","T","20171009","","Unable to find POS in dim.location1937"
"2017-10-09","1937","46","1206","1","0","0","1206","1","400","1206","1","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location1937"
"2017-10-09","3792","22","2299.9400000000001","7","129.99000000000001","1","2244.9499999999998","5","1125","2244.9499999999998","5","0","0","1985.9400000000001","0","0","6","0","0","T","20171009","","Unable to find POS in dim.location3792"
"2017-10-09","3792","26","3985.27","11","0","0","3815.3400000000001","6","2650","3815.3400000000001","6","0","0","3985.27","0","0","11","0","0","T","20171009","","Unable to find POS in dim.location3792"
"2017-10-09","3792","46","1319.96","2","0","0","1299.99","1","900","1299.99","1","0","0","1358.97","0","0","2","0","0","T","20171009","","Unable to find POS in dim.location3792"
"2017-10-09","4973","6","549.99000000000001","1","0","0","0","0","350","0","0","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location4973"
"2017-10-09","4973","22","2141.1399999999999","6","602.98000000000002","2","2097.96","4","1064.8199999999999","2097.96","4","0","0","323.17000000000002","0","0","3","0","0","T","20171009","","Unable to find POS in dim.location4973"
"2017-10-09","4973","26","4572.8400000000001","14","379.98000000000002","2","4404.9300000000003","7","2195","4404.9300000000003","7","0","0","3834.8600000000001","0","0","12","0","0","T","20171009","","Unable to find POS in dim.location4973"
"2017-10-09","4973","42","699.99000000000001","1","167.99000000000001","1","699.99000000000001","1","0","0","0","0","0","699.99000000000001","0","0","1","0","0","T","20171009","","Unable to find POS in dim.location4973"
"2017-10-09","4973","46","6936.6599999999999","7","1109.98","2","6772.6999999999998","4","4997.2600000000002","6772.6999999999998","4","0","0","4486.6800000000003","0","0","5","0","0","T","20171009","","Unable to find POS in dim.location4973"
"2017-10-09","5056","20","59.740000000000002","6","0","0","0","0","0","0","0","0","0","59.740000000000002","0","0","6","0","0","T","20171009","","Unable to find POS in dim.location5056"
"2017-10-09","9333","9","295.97000000000003","3","0","0","0","0","524","0","0","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location9333"
"2017-10-09","9333","22","969.82000000000005","-1","-89.989999999999995","-1","995.00999999999999","0","1142.1900000000001","995.00999999999999","0","0","0","-430.18000000000001","0","0","-2","0","0","T","20171009","","Unable to find POS in dim.location9333"
"2017-10-09","9333","26","964.99000000000001","3","0","0","829.99000000000001","2","804.98000000000002","829.99000000000001","2","0","0","429.99000000000001","0","0","1","0","0","T","20171009","","Unable to find POS in dim.location9333"
"2017-10-09","9333","46","584.99000000000001","1","0","0","584.99000000000001","1","1415","584.99000000000001","1","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location9333"
"2017-10-09","9937","22","449.99000000000001","1","0","0","449.99000000000001","1","400","449.99000000000001","1","487.68000000000001","1","449.99000000000001","0","0","1","0","0","T","20171009","","Unable to find POS in dim.location9937"
"2017-10-09","9937","26","707.27999999999997","4","23.68","0","638.84000000000003","2","661.66999999999996","638.84000000000003","2","0","0","707.27999999999997","0","0","4","0","0","T","20171009","","Unable to find POS in dim.location9937"
"2017-10-09","9937","46","2499.9899999999998","1","379.99000000000001","1","2499.9899999999998","1","1150","2499.9899999999998","1","0","0","2499.9899999999998","0","0","1","0","0","T","20171009","","Unable to find POS in dim.location9937"
"2017-10-09","9937","71","439.99000000000001","1","0","0","0","0","660","0","0","0","0","0","0","0","0","0","0","T","20171009","","Unable to find POS in dim.location9937"
"2017-10-10","1937","26","2612.9099999999999","8","368.98000000000002","2","2500.1999999999998","4","1710","2500.1999999999998","4","0","0","2604.1599999999999","0","0","7","0","0","T","20171010","","Unable to find POS in dim.location1937"
"2017-10-10","1937","46","49.990000000000002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171010","","Unable to find POS in dim.location1937"
"2017-10-10","3792","22","2099.9499999999998","6","0","0","2049.96","4","999.00999999999999","1999.97","3","0","0","1529.97","0","0","3","0","0","T","20171010","","Unable to find POS in dim.location3792"
"2017-10-10","3792","46","449.98000000000002","2","0","0","399.99000000000001","1","250","399.99000000000001","1","0","0","399.99000000000001","0","0","1","0","0","T","20171010","","Unable to find POS in dim.location3792"
"2017-10-10","4973","22","807.97000000000003","4","79.989999999999995","1","777.98000000000002","3","161.99000000000001","697.99000000000001","2","0","0","109.98","0","0","2","0","0","T","20171010","","Unable to find POS in dim.location4973"
"2017-10-10","4973","26","576.97000000000003","3","179.99000000000001","1","549.99000000000001","1","280","549.99000000000001","1","0","0","568.98000000000002","0","0","2","0","0","T","20171010","","Unable to find POS in dim.location4973"
"2017-10-10","4973","46","1924.95","5","129.99000000000001","1","1829.98","3","410","1829.98","3","0","0","994.99000000000001","0","0","1","0","0","T","20171010","","Unable to find POS in dim.location4973"
"2017-10-10","5056","20","9.9900000000000002","1","0","0","0","0","0","0","0","0","0","9.9900000000000002","0","0","1","0","0","T","20171010","","Unable to find POS in dim.location5056"
"2017-10-10","5056","22","549.98000000000002","2","0","0","529.99000000000001","1","220","529.99000000000001","1","0","0","549.98000000000002","0","0","2","0","0","T","20171010","","Unable to find POS in dim.location5056"
"2017-10-10","5056","26","1284.9400000000001","5","0","0","1199.98","2","400","1199.98","2","0","0","84.959999999999994","0","0","3","0","0","T","20171010","","Unable to find POS in dim.location5056"
"2017-10-10","7428","22","-350","-1","0","0","-350","-1","-349.99000000000001","-350","-1","0","0","0","0","0","0","0","0","T","20171010","","Unable to find POS in dim.location7428"
"2017-10-10","9333","9","295.97000000000003","3","0","0","0","0","524","0","0","0","0","0","0","0","0","0","0","T","20171010","","Unable to find POS in dim.location9333"
"2017-10-10","9333","25","-499.05000000000001","-2","0","0","0","0","-700.92999999999995","0","0","0","0","0","0","0","0","0","0","T","20171010","","Unable to find POS in dim.location9333"
"2017-10-10","9333","26","-834.98000000000002","-2","-209.99000000000001","-1","-799.99000000000001","-1","-500","-799.99000000000001","-1","0","0","-834.98000000000002","0","0","-2","0","0","T","20171010","","Unable to find POS in dim.location9333"
"2017-10-10","9937","22","477.98000000000002","2","0","0","449.99000000000001","1","400","449.99000000000001","1","0","0","477.98000000000002","0","0","2","0","0","T","20171010","","Unable to find POS in dim.location9937"
"2017-10-10","9937","26","1968.8800000000001","5","269.99000000000001","1","1899.9100000000001","3","1350.0599999999999","1899.9100000000001","3","0","0","1968.8800000000001","0","0","5","0","0","T","20171010","","Unable to find POS in dim.location9937"
"2017-10-10","9937","42","-409.99000000000001","-1","0","0","-409.99000000000001","-1","0","0","0","0","0","-409.99000000000001","0","0","-1","0","0","T","20171010","","Unable to find POS in dim.location9937"
"2017-10-11","1937","22","-421.14999999999998","-1","0","0","-421.14999999999998","-1","0","0","0","0","0","0","0","0","0","0","0","T","20171011","","Unable to find POS in dim.location1937"
"2017-10-11","1937","26","-18.989999999999998","-1","0","0","0","0","0","0","0","0","0","-18.989999999999998","0","0","-1","0","0","T","20171011","","Unable to find POS in dim.location1937"
"2017-10-11","1937","46","1315.95","4","0","0","1200.8299999999999","1","700","1200.8299999999999","1","0","0","1255.8199999999999","0","0","2","0","0","T","20171011","","Unable to find POS in dim.location1937"
"2017-10-11","3792","22","345.98000000000002","2","79.989999999999995","1","345.98000000000002","2","134","273.99000000000001","1","0","0","71.989999999999995","0","0","1","0","0","T","20171011","","Unable to find POS in dim.location3792"
"2017-10-11","3792","26","1867.95","5","209.99000000000001","1","1799.97","3","990","1799.97","3","0","0","1356.98","0","0","2","0","0","T","20171011","","Unable to find POS in dim.location3792"
"2017-10-11","3792","46","49.990000000000002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171011","","Unable to find POS in dim.location3792"
"2017-10-11","4973","22","1439.9300000000001","7","99.989999999999995","1","1069.97","3","660","949.98000000000002","2","0","0","759.95000000000005","0","0","5","0","0","T","20171011","","Unable to find POS in dim.location4973"
"2017-10-11","4973","26","1392.9200000000001","6","349.97000000000003","3","1289.97","3","870","1289.97","3","976.21000000000004","4","1392.9200000000001","0","0","6","0","0","T","20171011","","Unable to find POS in dim.location4973"
"2017-10-11","4973","46","-602.76999999999998","2","0","0","-652.75999999999999","1","-867.25999999999999","-652.75999999999999","1","0","0","127.23999999999978","0","0","2","0","0","T","20171011","","Unable to find POS in dim.location4973"
"2017-10-11","4973","82","599.99000000000001","2","0","0","0","0","600","0","0","634.49000000000001","2","0","0","0","0","0","0","T","20171011","","Unable to find POS in dim.location4973"
