"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-06-07","9333","4001.8999999999996","14","0","0","3389.9899999999998","4","4837.96","3389.9899999999998","4","0","0","0","401.91000000000003","0","0","0","0","0","0","0","0","0","0","T","20170607","Unable to find POS in dim.location9333"
"2017-06-07","9935","-2644.9700000000003","-3","0","0","-2848.9700000000003","-4","-2100.9899999999998","-2848.9700000000003","-4","0","0","0","189.99000000000001","0","0","-324.75","-2095.4000000000001","-2633.9899999999998","0","0","-2","0","0","T","20170607","Unable to find POS in dim.location9935"
"2017-06-07","9937","1990.4300000000001","10","708.96000000000004","4","1749.96","4","1463.45","1749.96","4","0","0","0","99.989999999999995","0","0","0","3144.9000000000001","1990.4300000000001","0","0","10","0","0","T","20170607","Unable to find POS in dim.location9937"
"2017-06-07","9958","4124.9099999999999","11","0","0","3075.9700000000003","4","2284.98","2177.98","3","0","0","0","0","0","0","639.69000000000005","2307.0700000000002","1933.95","0","0","5","0","0","T","20170607","Unable to find POS in dim.location9958"
"2017-06-08","1741","2441.0300000000002","8","0","0","2281.0900000000001","4","668.87","2038.0699999999999","3","0","0","0","0","0","0","0","2777.6700000000001","159.94","0","0","4","0","0","T","20170608","Unable to find POS in dim.location1741"
"2017-06-08","1803","-1550.5799999999999","-2","-329.99000000000001","-1","-1507.8499999999999","-1","-2706.3900000000003","-1507.8499999999999","-1","0","0","0","0","0","0","-2218.04","-2218.04","-3046.8099999999999","0","0","-4","0","0","T","20170608","Unable to find POS in dim.location1803"
"2017-06-08","1928","3381.3899999999999","4","0","0","3086.2799999999997","2","1818.5599999999999","2899.9899999999998","1","0","0","0","0","0","0","54.100000000000001","3303.0900000000001","3136.2599999999998","0","0","3","0","0","T","20170608","Unable to find POS in dim.location1928"
"2017-06-08","1936","5756.8999999999996","7","239.99000000000001","1","5564.9799999999996","2","3515","5754.9699999999993","3","0","0","-28.5","0","0","0","3884.23","6568.21","5703.9399999999996","0","0","5","0","0","T","20170608","Unable to find POS in dim.location1936"
"2017-06-08","1937","-225.56000000000003","5","-341.99000000000001","-1","-587.49000000000001","-1","-280.50999999999999","-587.49000000000001","-1","-1256.75","4","0","0","0","0","0","-607.97000000000003","-464.52999999999997","0","0","2","0","0","T","20170608","Unable to find POS in dim.location1937"
"2017-06-08","2559","683.98000000000002","2","0","0","664.99000000000001","1","235","664.99000000000001","1","0","0","0","0","0","0","745.83000000000004","668.83000000000004","18.989999999999998","0","0","1","0","0","T","20170608","Unable to find POS in dim.location2559"
"2017-06-08","3792","3240.8499999999999","7","159.99000000000001","1","3078.9000000000001","4","1431.0599999999999","3078.9000000000001","4","0","0","0","0","0","0","0","3823.3099999999999","2561.9099999999999","0","0","7","0","0","T","20170608","Unable to find POS in dim.location3792"
"2017-06-08","4973","4525.1999999999998","17","-214","0","3813.3599999999997","8","464.61000000000001","3763.3699999999999","7","-241.66999999999999","5","0","296.98000000000002","0","0","3158.6599999999999","4840.7299999999996","3615.25","0","0","12","0","0","T","20170608","Unable to find POS in dim.location4973"
"2017-06-08","5056","2985.79","8","329.99000000000001","1","3029.9700000000003","3","1897.1100000000001","3029.9700000000003","3","0","0","0","0","0","0","3565.1799999999998","3581.9699999999998","1445.97","42.740000000000002","0","3","1","0","T","20170608","Unable to find POS in dim.location5056"
"2017-06-08","5064","1623.47","2","0","0","1708.48","2","765.5","1708.48","2","0","0","0","0","0","0","-97.859999999999999","1343.3","1673.52","0","0","-1","0","0","T","20170608","Unable to find POS in dim.location5064"
"2017-06-08","6901","2312.5899999999997","8","0","0","2106.6399999999999","4","903.32000000000005","1826.6500000000001","3","0","0","0","0","0","0","99.530000000000001","2633.8400000000001","115.95999999999999","0","0","3","0","0","T","20170608","Unable to find POS in dim.location6901"
"2017-06-08","9299","2685.0699999999997","7","469.97000000000003","3","2728.1199999999999","4","2292.8400000000001","2728.1199999999999","4","0","0","0","0","0","0","2786.0700000000002","3491.9699999999998","913.70000000000005","0","0","5","0","0","T","20170608","Unable to find POS in dim.location9299"
"2017-06-08","9333","1401.9100000000001","8","129.99000000000001","1","1305.96","3","1328.01","1305.96","3","0","0","0","275.94","0","0","0","-286.20999999999998","429.99000000000001","-179.99000000000001","0","1","-1","0","T","20170608","Unable to find POS in dim.location9333"
"2017-06-08","9935","1785.9400000000001","4","0","0","1744.99","1","1015","1994.98","2","0","0","0","0","0","0","1096.6700000000001","2004.72","1763.98","0","0","2","0","0","T","20170608","Unable to find POS in dim.location9935"
"2017-06-08","9937","7154.0599999999995","23","649.97000000000003","3","6913.6300000000001","12","3686.6999999999998","6913.6300000000001","12","0","0","0","0","0","0","4568.8000000000002","8769.0699999999997","6099.1000000000004","0","0","19","0","0","T","20170608","Unable to find POS in dim.location9937"
"2017-06-08","9958","961.29999999999995","10","0","0","539.88999999999999","2","433.58999999999997","359.99000000000001","1","0","0","37.5","249.99000000000001","0","0","0","980.33000000000004","501.34000000000003","0","0","7","0","0","T","20170608","Unable to find POS in dim.location9958"
"2017-06-09","1741","3736.3000000000002","18","629.97000000000003","3","2783.46","5","786.5","2602.9700000000003","4","0","0","31.5","684.98000000000002","0","0","2931.8099999999999","5316.04","4031.7900000000004","0","0","15","0","0","T","20170609","Unable to find POS in dim.location1741"
"2017-06-09","1803","5560.2799999999997","17","986.36000000000001","4","5337.9200000000001","9","1428.5","4140.6099999999997","5","0","0","0","0","0","0","0","7292.6300000000001","3850.3000000000002","0","0","15","0","0","T","20170609","Unable to find POS in dim.location1803"
"2017-06-09","1928","2737.8999999999996","8","485.98000000000002","2","2549.9699999999998","3","1100","2549.9699999999998","3","0","0","0","0","0","0","3524.5","3578.5999999999999","2687.9099999999999","0","0","7","0","0","T","20170609","Unable to find POS in dim.location1928"
"2017-06-09","1936","415.86000000000001","6","0","0","0","0","318.06","0","0","0","0","0","0","0","0","0","509.05000000000001","33.960000000000001","0","0","3","0","0","T","20170609","Unable to find POS in dim.location1936"
"2017-06-09","1937","124.98","2","0","0","0","0","-200","0","0","0","0","0","0","0","0","0","59.509999999999998","0","0","0","0","0","0","T","20170609","Unable to find POS in dim.location1937"
"2017-06-09","2559","19672.810000000001","17","49.980000000000004","2","19687.799999999999","17","6302.0300000000007","19797.799999999999","17","0","0","0","0","0","0","131.44","20933.889999999999","272.99000000000001","0","0","1","0","0","T","20170609","Unable to find POS in dim.location2559"
"2017-06-09","3792","2524.8500000000004","8","0","0","2258.96","5","850.11000000000001","1749.97","3","0","0","0","0","0","0","0","2689.5100000000002","1285.98","0","0","3","0","0","T","20170609","Unable to find POS in dim.location3792"
"2017-06-09","4973","2567.9300000000003","5","369.99000000000001","1","2464.9799999999996","2","1235","3154.9699999999998","3","-729.65999999999997","1","0","0","0","0","4010.1399999999999","2635.8099999999999","1767.9399999999998","0","0","4","0","0","T","20170609","Unable to find POS in dim.location4973"
"2017-06-09","5056","913.96000000000004","4","0","0","249.99000000000001","1","400","249.99000000000001","1","0","0","0","0","0","0","0","120.81999999999999","313.98000000000002","0","0","2","0","0","T","20170609","Unable to find POS in dim.location5056"
"2017-06-09","5064","6060.1399999999994","18","519.97000000000003","3","5350.3199999999997","8","2790.1799999999998","5337.3299999999999","7","0","0","0","579.91999999999996","0","0","2742.48","7356.5600000000004","4275.7600000000002","0","0","12","0","0","T","20170609","Unable to find POS in dim.location5064"
"2017-06-09","6901","4823.8800000000001","6","0","0","4787.9099999999999","4","3912.0500000000002","4787.9099999999999","4","0","0","0","0","0","0","0","5258.9399999999996","4178.8999999999996","0","0","5","0","0","T","20170609","Unable to find POS in dim.location6901"
"2017-06-09","9299","1046.6400000000001","4","179.99000000000001","1","1064.98","2","899.29999999999995","1064.98","2","0","0","0","0","0","0","1437.6400000000001","1437.6400000000001","1146.6400000000001","0","0","4","0","0","T","20170609","Unable to find POS in dim.location9299"
"2017-06-09","9333","1683.9099999999999","11","0","0","1100","2","1755.98","1100","2","0","0","0","328.93000000000001","0","0","0","0","0","254.97999999999999","0","0","2","0","T","20170609","Unable to find POS in dim.location9333"
"2017-06-09","9935","592.05999999999995","4","0","0","453.08999999999992","1","-993.09999999999991","453.08999999999992","1","0","0","0","0","0","0","3474.2199999999998","2881.04","-2275.0100000000002","0","0","1","0","0","T","20170609","Unable to find POS in dim.location9935"
"2017-06-09","9937","3358.7099999999991","5","629.98000000000002","2","3310.7399999999998","2","3609.2399999999998","3310.7399999999998","2","0","0","0","0","0","0","4122.8900000000003","4457.3400000000001","698.71000000000004","0","0","4","0","0","T","20170609","Unable to find POS in dim.location9937"
"2017-06-09","9958","1483.99","1","0","0","1377.99","2","621.99000000000001","1377.99","2","0","0","0","0","0","0","656.59000000000003","1709.0999999999999","694.98000000000002","0","0","1","0","0","T","20170609","Unable to find POS in dim.location9958"
"2017-06-10","1741","6066.0900000000001","17","1099.95","5","5893.1800000000003","9","2776.73","5313.1999999999998","7","0","0","0","0","0","0","1967.4100000000001","8407.9599999999991","5284.4700000000003","0","0","15","0","0","T","20170610","Unable to find POS in dim.location1741"
"2017-06-10","1803","2419.6700000000001","11","474.97000000000003","3","2139.96","4","884.20000000000005","1797.97","3","0","0","0","0","0","0","917.95000000000005","3346.2399999999998","1528.7","341.99000000000001","0","8","1","0","T","20170610","Unable to find POS in dim.location1803"
"2017-06-10","1928","1880.28","8","549.97000000000003","3","1405.3699999999999","1","1034.6199999999999","1405.3699999999999","1","874.12","1","0","249.99000000000001","0","0","0","2576.9200000000001","1694.3199999999999","0","0","5","0","0","T","20170610","Unable to find POS in dim.location1928"
"2017-06-10","1936","3109.79","15","309.99000000000001","1","1979.9400000000001","4","1331.04","1979.9400000000001","4","0","0","35.979999999999997","422.63","0","0","668.96000000000004","4068.4400000000001","2104.8099999999999","0","0","13","0","0","T","20170610","Unable to find POS in dim.location1936"
"2017-06-10","1937","8172.8800000000001","27","617.97000000000003","3","7759.2199999999993","13","4650.8400000000001","7578.7299999999996","12","1343.3299999999999","5","0","0","0","0","6810.8299999999999","10050.139999999999","5047.4200000000001","-90.239999999999995","0","23","-1","0","T","20170610","Unable to find POS in dim.location1937"
"2017-06-10","2559","650.79999999999995","6","100","0","423.74000000000001","1","346.25","423.74000000000001","1","0","0","0","0","0","0","319.12","349","257.94999999999999","0","0","4","0","0","T","20170610","Unable to find POS in dim.location2559"
"2017-06-10","3792","8037.8400000000001","14","0","0","7661.0999999999985","9","3914.0100000000002","7311.1099999999988","8","0","0","0","0","0","0","1228.3199999999999","8443.6200000000008","5493.1799999999994","0","0","7","0","0","T","20170610","Unable to find POS in dim.location3792"
"2017-06-10","4973","4570.8999999999996","9","149.99000000000001","1","4259.9399999999996","6","1898.02","4029.9499999999998","5","0","0","50","249.99000000000001","0","0","1141.98","5556.5699999999997","3370.9200000000001","0","0","7","0","0","T","20170610","Unable to find POS in dim.location4973"
"2017-06-10","5056","7380.3100000000004","10","674.97000000000003","3","7609.3800000000001","6","5257.5900000000001","7609.3800000000001","6","0","0","0","-269.99000000000001","0","0","8691.4699999999993","8747.4599999999991","6173.4499999999998","0","0","5","0","0","T","20170610","Unable to find POS in dim.location5056"
"2017-06-10","5064","7666.5100000000002","22","1439.9400000000001","6","7217.6599999999999","11","3661.75","7022.4200000000001","10","1154.8699999999999","4","0","179.99000000000001","0","0","8346.7199999999993","9894.9500000000007","3051.0900000000001","0","0","13","0","0","T","20170610","Unable to find POS in dim.location5064"
"2017-06-10","6901","3867.4299999999998","11","553.97000000000003","3","2602.0900000000001","4","2876.4299999999998","2602.0900000000001","4","1057.0899999999999","1","40.5","256.49000000000001","0","0","761.67999999999995","5151.1199999999999","2441.8999999999996","0","0","8","0","0","T","20170610","Unable to find POS in dim.location6901"
"2017-06-10","9299","4805.2800000000007","14","999.95000000000005","5","3585.9499999999998","5","3447.5599999999999","3585.9499999999998","5","0","0","0","88.930000000000007","0","0","5905.1700000000001","6235.6999999999998","2406.8299999999999","0","0","9","0","0","T","20170610","Unable to find POS in dim.location9299"
"2017-06-10","9935","4655.1800000000003","13","0","0","3965.2700000000004","4","2840.6999999999998","3206.2200000000003","3","0","0","0","256.49000000000001","0","0","4794.46","5601.3699999999999","4493.6900000000005","161.49000000000001","0","12","1","0","T","20170610","Unable to find POS in dim.location9935"
"2017-06-10","9937","-1097.96","-7","-917.97000000000003","-3","-933.02999999999997","-1","-199.96000000000004","-933.02999999999997","-1","1356.8","4","0","0","0","0","159.86000000000001","2468.3699999999999","425.01999999999998","0","0","-1","0","0","T","20170610","Unable to find POS in dim.location9937"
"2017-06-10","9958","5363.1199999999999","15","259.05000000000001","1","5249.2299999999996","10","3110.7399999999998","4666.5799999999999","8","0","0","0","0","0","0","3862.46","6135.8100000000004","4201.6399999999994","351.49000000000001","0","13","1","0","T","20170610","Unable to find POS in dim.location9958"
"2017-06-11","1741","-55.139999999999986","-1","-199.99000000000001","-1","-12.159999999999968","0","112.16","-12.159999999999968","0","0","0","0","0","0","0","-1119.6900000000001","-260.43000000000001","600.00999999999999","0","0","0","0","0","T","20170611","Unable to find POS in dim.location1741"
"2017-06-11","1803","2227.5999999999999","5","0","0","1979.98","2","287.34000000000003","1979.98","2","2237.6399999999999","4","0","162.65000000000001","0","0","0","2495.8800000000001","84.969999999999999","0","0","2","0","0","T","20170611","Unable to find POS in dim.location1803"
"2017-06-11","1928","2868.8599999999997","10","0","0","2399.9899999999998","1","1500","2399.9899999999998","1","0","0","0","0","0","0","0","3053.5799999999999","2627.9299999999998","0","0","6","0","0","T","20170611","Unable to find POS in dim.location1928"
"2017-06-11","1936","2115.8399999999997","9","926.97000000000003","3","1900.9200000000001","2","1746.5599999999999","1900.9200000000001","2","0","0","0","0","0","0","218.12","3490.3000000000002","2115.8400000000001","0","0","9","0","0","T","20170611","Unable to find POS in dim.location1936"
"2017-06-11","1937","3998.3400000000001","12","639.97000000000003","3","3834.4200000000001","6","1915.52","3584.9500000000003","5","0","0","0","0","0","0","3665.6799999999998","4993.8500000000004","3951.3699999999999","0","0","10","0","0","T","20170611","Unable to find POS in dim.location1937"
"2017-06-11","2559","726.90999999999997","3","0","0","710.91999999999996","2","489.06","710.91999999999996","2","0","0","0","0","0","0","0","555.53999999999996","15.99","0","0","1","0","0","T","20170611","Unable to find POS in dim.location2559"
"2017-06-11","3792","2079.9499999999998","6","0","0","1379.97","3","470","1379.97","3","0","0","0","0","0","0","1058.5999999999999","2620.1100000000001","949.99000000000001","0","0","1","0","0","T","20170611","Unable to find POS in dim.location3792"
"2017-06-11","4973","-1265.55","3","0","0","-1315.51","1","-1024.5","-1040.02","2","1316.48","3","0","0","0","0","287.51999999999998","1403.1199999999999","-1765.5399999999997","0","0","2","0","0","T","20170611","Unable to find POS in dim.location4973"
"2017-06-11","5056","7197.4099999999999","8","0","0","7129.4699999999993","4","4003.0699999999997","7129.4699999999993","4","0","0","0","0","0","0","5381.54","7957.5200000000004","45.979999999999997","0","0","2","0","0","T","20170611","Unable to find POS in dim.location5056"
"2017-06-11","5064","2810.0099999999998","8","409.98000000000002","2","2659.96","4","1036.9200000000001","2659.96","4","0","0","0","0","0","0","1984.75","3547.8600000000001","1483.9200000000001","0","0","6","0","0","T","20170611","Unable to find POS in dim.location5064"
"2017-06-11","6901","2162.8299999999999","10","125.98","2","1564.96","4","1123.05","1564.96","4","0","0","0","0","0","0","2208.29","2877.25","1730.8900000000001","0","0","9","0","0","T","20170611","Unable to find POS in dim.location6901"
"2017-06-11","9299","4699.1100000000006","7","341.99000000000001","1","3999.9200000000001","2","4911.8100000000004","3999.9200000000001","2","0","0","0","210.99000000000001","0","0","2573.5300000000002","5188.4899999999998","4091.9099999999999","0","0","3","0","0","T","20170611","Unable to find POS in dim.location9299"
"2017-06-11","9935","-2345.7599999999998","-3","0","0","-2140.77","-2","-1217.71","-2034.04","-1","0","0","0","-110","0","0","-2614.5","-3009.5900000000001","-364.98000000000002","159.99000000000001","0","-2","1","0","T","20170611","Unable to find POS in dim.location9935"
"2017-06-11","9937","5333.4200000000001","15","0","0","4240.4699999999993","4","1982.4100000000001","4240.4699999999993","4","0","0","0","0","0","0","4861.8900000000003","5515.2399999999998","2802.9799999999996","0","0","8","0","0","T","20170611","Unable to find POS in dim.location9937"
"2017-06-11","9958","2588.9099999999999","8","319.98000000000002","2","1949.96","4","940","1949.96","4","0","0","0","0","0","0","0","2902.4200000000001","938.94000000000005","0","0","5","0","0","T","20170611","Unable to find POS in dim.location9958"
"2017-06-12","1741","4125.8400000000001","13","589.97000000000003","3","3877.9299999999994","7","1903.02","3877.9299999999994","7","1390.9300000000001","4","0","0","0","0","-262","5133.8500000000004","2610.8699999999999","0","0","10","0","0","T","20170612","Unable to find POS in dim.location1741"
